CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
28487,MR.,GERALD,GILL,1978-10-03,S,M,20000,0,Bachelors,Clerical,Y
28488,MR.,REGINALD,TRAVERS,1977-11-06,S,M,20000,0,Partial College,Manual,Y
28489,MR.,JEFFERY,ZHU,1943-08-27,S,M,20000,2,Partial College,Manual,N
28490,MRS.,KRISTA,RAMOS,1943-09-21,S,F,20000,2,Partial College,Manual,N
28491,MRS.,CASSIE,JAI,1961-04-22,S,F,20000,1,Partial College,Manual,N
28492,MRS.,BETHANY,TANG,1961-05-07,M,F,30000,4,Graduate Degree,Clerical,N
28493,MRS.,MORGAN,WILSON,1961-11-21,M,F,30000,4,Graduate Degree,Clerical,Y
28494,MR.,ROSS,MARTINEZ,1961-10-26,S,M,30000,4,Graduate Degree,Clerical,N
28495,MRS.,CATHERINE,MORGAN,1960-11-19,S,F,10000,1,High School,Manual,N
28496,MR.,ADAM,SHAN,1960-08-08,S,M,10000,1,High School,Manual,Y
28497,MR.,ALVIN,YANG,1960-09-11,S,M,20000,1,Partial College,Manual,N
28498,MRS.,TABITHA,RUIZ,1959-04-11,S,F,10000,1,High School,Manual,N
28499,MRS.,LYDIA,SRINI,1959-12-07,S,F,20000,2,Partial College,Manual,Y
28500,MR.,JERMAINE,GONZALEZ,1959-11-16,S,M,20000,2,Partial College,Manual,N
28501,MR.,GERALD,PEREZ,1959-09-04,S,M,20000,2,Partial College,Manual,N
28502,MRS.,DOMINIQUE,JORDAN,1959-10-11,S,F,20000,2,Partial College,Manual,N
28503,MR.,JAY,SANZ,1959-10-09,S,M,30000,3,Graduate Degree,Clerical,Y
28504,MR.,REGINALD,GOMEZ,1958-09-25,S,M,20000,2,Partial College,Manual,N
28505,MRS.,BARBARA,XIE,1958-03-08,M,F,30000,1,Graduate Degree,Clerical,N
28507,MRS.,DEANNA,SURI,1959-06-08,M,F,30000,3,Bachelors,Clerical,Y
28508,MS.,JAIME,ROMERO,1959-10-17,M,F,30000,0,Bachelors,Clerical,Y
28509,MS.,AUDREY,DIAZ,1959-02-19,S,F,30000,0,Bachelors,Clerical,Y
28510,MR.,GREGORY,ANDERSEN,1959-03-23,S,M,30000,0,Bachelors,Clerical,Y
28511,MR.,CHASE,RIVERA,1970-03-17,S,M,20000,0,Partial College,Manual,N
28512,MR.,DWAYNE,ALONSO,1970-11-12,S,M,20000,0,Partial College,Manual,N
28513,MS.,MOLLY,FERNANDEZ,1970-07-24,M,F,20000,0,Partial College,Manual,N
28514,MRS.,LISA,CHEN,1969-06-11,S,F,10000,2,High School,Manual,N
28515,MR.,TONY,LAL,1969-12-27,M,M,10000,2,High School,Manual,Y
28516,MR.,VINCENT,LIN,1970-04-13,S,M,30000,0,Bachelors,Clerical,N
28517,MR.,TROY,GONZALEZ,1969-07-26,S,M,20000,0,Partial College,Manual,N
28518,MS.,TAMMY,SANCHEZ,1969-11-17,S,F,30000,0,Bachelors,Clerical,N
28519,MR.,JÉSUS,RAMOS,1969-10-15,M,M,30000,1,Bachelors,Clerical,Y
28520,MS.,SUSAN,LIANG,1969-04-05,M,F,40000,0,Graduate Degree,Clerical,Y
28521,MR.,BRADLEY,TANG,1969-09-15,S,M,40000,0,Graduate Degree,Clerical,N
28522,MS.,ROSA,MA,1969-07-07,M,F,60000,0,Graduate Degree,Skilled Manual,Y
28523,MR.,CHARLES,JAMES,1969-01-09,S,M,60000,0,Graduate Degree,Skilled Manual,Y
28524,MS.,PAULA,GILL,1969-09-08,M,F,60000,0,Graduate Degree,Skilled Manual,Y
28525,MR.,DOMINIC,RODRIGUEZ,1952-11-04,S,M,20000,2,Partial College,Manual,N
28526,MR.,LUKE,YANG,1953-07-09,S,M,10000,2,High School,Manual,Y
28527,MR.,DWAYNE,RUBIO,1968-06-21,S,M,10000,2,High School,Manual,N
28528,MRS.,TASHA,CHANDE,1968-06-19,M,F,20000,1,Partial College,Manual,N
28529,MRS.,TARA,CHANDE,1968-06-08,S,F,20000,1,Partial College,Manual,Y
28530,MR.,GAVIN,POWELL,1968-09-15,S,M,20000,1,Partial College,Manual,N
28531,MR.,JARED,REED,1968-11-06,S,M,30000,1,Bachelors,Clerical,N
28532,MR.,TONY,XIE,1968-12-06,M,M,30000,1,Bachelors,Clerical,Y
28533,MR.,CLAYTON,SUN,1965-04-12,S,M,60000,3,Bachelors,Professional,Y
28534,MRS.,SABRINA,ROMERO,1965-06-05,M,F,60000,3,Bachelors,Professional,N
28535,MS.,LESLIE,FERRIER,1968-01-10,S,F,70000,0,Bachelors,Professional,Y
28536,MRS.,MARTHA,GUO,1964-02-15,M,F,60000,3,Bachelors,Professional,Y
28537,MR.,CHRISTIAN,HAYES,1926-07-16,S,M,50000,1,Bachelors,Professional,N
28538,MR.,JEROME,SANZ,1973-05-19,S,M,10000,0,Partial High School,Manual,N
28539,MS.,BARBARA,ZHOU,1973-08-05,S,F,10000,0,Partial High School,Manual,N
28540,MS.,LEAH,ZHANG,1974-11-26,M,F,30000,0,Partial College,Clerical,N
28541,MS.,ISABELLA,PEREZ,1974-04-03,S,F,30000,0,Partial College,Clerical,N
28542,MS.,MARTHA,ZHAO,1974-02-18,S,F,30000,0,Partial College,Clerical,Y
28543,MR.,ROGER,YE,1974-09-10,S,M,30000,0,Partial College,Clerical,N
28544,MR.,NICOLAS,SHAN,1974-04-18,S,M,30000,0,Partial College,Clerical,N
28545,MR.,MICHEAL,RAMOS,1980-09-17,M,M,20000,0,Partial High School,Manual,Y
28546,MS.,ALISHA,XU,1980-08-26,M,F,20000,0,Partial High School,Manual,Y
28547,MS.,APRIL,SHEN,1980-07-12,S,F,20000,0,Partial High School,Manual,N
28548,MS.,KRISTA,ORTEGA,1980-11-17,S,F,20000,0,Partial High School,Manual,N
28549,MRS.,LYDIA,SUBRAM,1974-07-25,M,F,40000,1,Bachelors,Skilled Manual,Y
28550,MR.,WAYNE,ANDERSEN,1972-12-19,S,M,10000,0,Partial High School,Manual,Y
28551,MR.,WARREN,XU,1972-12-12,S,M,10000,0,Partial High School,Manual,Y
28552,MS.,HOLLY,SUBRAM,1972-10-14,S,F,20000,0,Partial High School,Manual,N
28553,MRS.,SABRINA,SERRANO,1973-01-22,M,F,40000,1,Bachelors,Skilled Manual,Y
28554,MRS.,NATALIE,SANDERS,1973-03-11,M,F,40000,1,Bachelors,Skilled Manual,Y
28555,MRS.,MONIQUE,SERRANO,1973-07-12,M,F,40000,1,Bachelors,Skilled Manual,Y
28556,MRS.,ISABEL,GONZALES,1973-06-20,M,F,40000,1,Bachelors,Skilled Manual,Y
28557,MR.,CASEY,ALVAREZ,1973-11-14,M,M,40000,1,Bachelors,Skilled Manual,Y
28558,MS.,DAWN,STONE,1972-01-03,S,F,20000,0,Partial High School,Manual,N
28559,MR.,BILLY,GUTIERREZ,1972-07-27,M,M,30000,0,High School,Manual,N
28560,MS.,PEGGY,SMITH,1972-04-06,S,F,30000,0,High School,Manual,Y
28561,MR.,CARLOS,KELLY,1971-10-15,S,M,10000,0,Partial High School,Manual,N
28562,MR.,PHILLIP,MARTINEZ,1972-07-10,M,M,40000,1,Bachelors,Skilled Manual,Y
28563,MR.,DENNIS,CAI,1972-12-26,S,M,40000,1,Partial College,Clerical,Y
28564,MRS.,ALISHA,DENG,1972-09-10,S,F,40000,2,Partial College,Clerical,Y
28565,MR.,JAMES,ALLEN,1971-09-14,S,M,10000,0,Partial High School,Manual,N
28566,MR.,COLIN,SUN,1971-06-23,S,M,20000,0,Partial High School,Manual,N
28567,MS.,ANN,KAPOOR,1971-12-23,S,F,20000,0,Partial High School,Manual,N
28568,MRS.,DAISY,ALONSO,1970-04-13,M,F,40000,2,Partial College,Clerical,Y
28569,MR.,DUSTIN,JAI,1971-09-25,M,M,40000,2,Partial College,Clerical,Y
28570,MRS.,JENNA,TURNER,1971-12-24,S,F,40000,2,Partial College,Clerical,N
28571,MRS.,ANNA,TORRES,1974-10-12,S,F,40000,3,Partial College,Clerical,N
28572,MR.,JEFFERY,YE,1974-01-02,M,M,40000,3,Partial College,Clerical,Y
28573,MR.,TYRONE,GILL,1974-04-09,S,M,40000,3,Partial College,Clerical,Y
28574,MS.,KAYLA,FLORES,1974-05-19,S,F,50000,0,Graduate Degree,Skilled Manual,Y
28575,MRS.,LINDA,GUTIERREZ,1975-09-04,S,F,40000,3,Partial College,Clerical,N
28576,MR.,SUNIL,UPPAL,1966-04-06,M,M,80000,0,Graduate Degree,Skilled Manual,N
28577,MR.,AUSTIN,HARRIS,1966-05-08,M,M,80000,0,Graduate Degree,Skilled Manual,N
28578,MS.,ZOE,ROGERS,1966-10-08,S,F,80000,0,Graduate Degree,Skilled Manual,N
28579,MS.,GRACE,ROSS,1966-06-18,S,F,80000,0,Graduate Degree,Skilled Manual,N
28580,MS.,AIMEE,LIU,1966-01-06,M,F,80000,0,Graduate Degree,Skilled Manual,Y
28581,MRS.,ALLISON,COLLINS,1954-08-17,S,F,20000,2,Partial High School,Manual,N
28582,MRS.,OLIVIA,HALL,1954-08-26,S,F,20000,3,Partial High School,Clerical,N
28583,MR.,RYAN,LONG,1954-02-25,M,M,30000,1,High School,Clerical,Y
28584,MRS.,ROLANDO,SMITH,1954-05-03,M,F,30000,1,High School,Clerical,Y
28585,MR.,JULIAN,RUSSELL,1954-10-04,S,M,30000,1,High School,Clerical,N
28586,MR.,GABRIEL,DIAZ,1954-07-23,M,M,40000,1,Partial College,Clerical,Y
28587,MR.,XAVIER,HARRIS,1954-02-24,M,M,40000,1,Partial College,Clerical,Y
28588,MRS.,EMMA,GRIFFIN,1954-06-01,M,F,40000,1,Partial College,Clerical,Y
28589,MR.,JOHN,WALKER,1955-12-16,S,M,20000,3,Partial High School,Clerical,N
28590,MR.,GABRIEL,JAI,1955-07-18,S,M,20000,3,Partial High School,Clerical,N
28591,MRS.,MARY,COLLINS,1955-08-14,S,F,20000,3,Partial High School,Clerical,N
28592,MRS.,ALYSSA,JOHNSON,1955-07-24,S,F,20000,3,Partial High School,Clerical,N
28593,MRS.,FAITH,PETERSON,1955-01-07,S,F,20000,3,Partial High School,Clerical,N
28594,MRS.,SYDNEY,COOPER,1955-05-08,S,F,20000,3,Partial High School,Clerical,Y
28595,MR.,XAVIER,JAMES,1955-02-09,S,M,20000,3,Partial High School,Clerical,N
28596,MRS.,HALEY,BUTLER,1955-10-05,S,F,20000,3,Partial High School,Clerical,N
28597,MRS.,BRIANNA,HARRIS,1955-06-26,S,F,20000,3,Partial High School,Clerical,N
28598,MR.,WYATT,RUSSELL,1955-06-13,M,M,30000,1,High School,Clerical,Y
28599,MRS.,STEPHANIE,PERRY,1955-03-25,S,F,30000,1,High School,Clerical,N
28600,MRS.,DESTINY,CLARK,1955-02-26,S,F,30000,1,High School,Clerical,N
28601,MR.,CHRISTIAN,GONZALES,1955-12-04,S,M,30000,1,High School,Clerical,N
28602,MRS.,ISABELLA,MORGAN,1956-04-10,S,F,20000,3,Partial High School,Clerical,N
28603,MR.,BRIAN,BELL,1956-09-06,M,M,20000,3,Partial High School,Clerical,N
28604,MRS.,ALLISON,JAMES,1956-06-03,S,F,20000,3,Partial High School,Clerical,N
28606,MR.,JOSHUA,WILSON,1956-04-04,S,M,20000,3,Partial High School,Clerical,N
28607,MR.,HUNTER,SHARMA,1956-10-23,S,M,20000,3,Partial High School,Clerical,N
28608,MR.,BRIAN,RICHARDSON,1956-04-02,S,M,20000,3,Partial High School,Clerical,N
28609,MR.,JOSE,HARRIS,1956-10-12,M,M,30000,2,High School,Skilled Manual,N
28610,MRS.,JACQUELINE,BAILEY,1956-10-09,M,F,30000,2,High School,Skilled Manual,N
28611,MR.,CHRISTIAN,ALEXANDER,1956-12-01,S,M,30000,2,High School,Skilled Manual,Y
28612,MR.,GABRIEL,ROBERTS,1956-07-15,S,M,30000,2,High School,Skilled Manual,Y
28613,MR.,JAMES,CAMPBELL,1956-06-20,M,M,30000,2,High School,Skilled Manual,Y
28614,MR.,LUIS,JENKINS,1957-05-15,S,M,20000,2,Partial High School,Clerical,Y
28615,MR.,JONATHAN,FLORES,1957-06-11,M,M,20000,2,Partial High School,Clerical,Y
28616,MRS.,SARAH,HARRIS,1957-07-08,S,F,30000,2,High School,Skilled Manual,Y
28617,MR.,NOAH,DAVIS,1957-06-27,S,M,30000,2,High School,Skilled Manual,N
28618,MRS.,KATELYN,BAILEY,1958-09-22,M,F,30000,2,High School,Skilled Manual,Y
28619,MRS.,BRIANNA,BAILEY,1958-02-08,M,F,30000,2,High School,Skilled Manual,Y
28620,MR.,COLE,RICHARDSON,1958-09-03,M,M,30000,2,High School,Skilled Manual,Y
28621,MRS.,KRISTEN,LIU,1958-09-25,M,F,40000,1,Partial College,Clerical,Y
28622,MRS.,JULIA,COOPER,1958-09-13,M,F,40000,1,Partial College,Clerical,Y
28623,MR.,MARCUS,TURNER,1958-03-04,M,M,40000,1,Partial College,Clerical,N
28624,MR.,CARSON,JENKINS,1958-07-25,S,M,40000,2,Partial College,Clerical,Y
28626,MRS.,BAILEY,HERNANDEZ,1959-02-24,S,F,40000,2,Partial College,Clerical,N
28627,MR.,EDWARD,COLLINS,1959-06-22,S,M,40000,2,Partial College,Clerical,N
28628,MRS.,COURTNEY,PHILLIPS,1959-01-06,S,F,40000,2,Partial College,Clerical,N
28629,MRS.,CYNTHIA,MADAN,1959-08-06,M,F,40000,2,Partial College,Clerical,N
28630,MR.,JACK,ZIMMERMAN,1959-11-13,S,M,40000,2,Partial College,Clerical,Y
28631,MR.,ISAIAH,PHILLIPS,1972-09-19,S,M,50000,0,Graduate Degree,Skilled Manual,N
28632,MS.,KATHRYN,NATH,1973-09-11,M,F,40000,0,Graduate Degree,Skilled Manual,Y
28633,MRS.,CHRISTINA,HOWARD,1973-07-26,S,F,40000,1,Graduate Degree,Skilled Manual,Y
28634,MR.,NATHAN,MITCHELL,1973-03-22,S,M,40000,1,Graduate Degree,Skilled Manual,Y
28635,MR.,LEVI,GONZALEZ,1973-02-07,M,M,40000,1,Graduate Degree,Skilled Manual,Y
28636,MRS.,VICTORIA,BRYANT,1973-03-26,M,F,40000,1,Graduate Degree,Skilled Manual,Y
28637,MR.,BRANDON,LEE,1973-04-07,M,M,40000,1,Graduate Degree,Skilled Manual,N
28638,MRS.,ALEXANDRA,THOMPSON,1973-06-11,S,F,40000,1,Graduate Degree,Skilled Manual,Y
28639,MRS.,JACQUELINE,MORGAN,1973-10-24,M,F,40000,1,Graduate Degree,Skilled Manual,Y
28640,MR.,BRYCE,COOK,1972-02-03,S,M,50000,1,Graduate Degree,Skilled Manual,Y
28641,MRS.,BRITTANY,BUTLER,1971-01-16,M,F,50000,1,Graduate Degree,Skilled Manual,Y
28642,MRS.,LAUREN,WARD,1971-07-05,M,F,50000,1,Graduate Degree,Skilled Manual,Y
28643,MR.,XAVIER,GRAY,1971-05-13,M,M,50000,1,Graduate Degree,Skilled Manual,Y
28644,MRS.,MARTHA,CHOW,1971-11-03,M,F,50000,1,Graduate Degree,Skilled Manual,Y
28645,MR.,MARTIN,FERNANDEZ,1971-04-14,M,M,50000,1,Graduate Degree,Skilled Manual,Y
28646,MRS.,ALEXIS,MOORE,1972-06-01,M,F,50000,1,Graduate Degree,Skilled Manual,Y
28647,MRS.,HANNAH,FOSTER,1972-09-09,M,F,50000,1,Graduate Degree,Skilled Manual,Y
28649,MR.,NATHAN,MARTINEZ,1972-10-12,S,M,60000,1,Graduate Degree,Skilled Manual,Y
28650,MRS.,JESSICA,CLARK,1970-02-06,M,F,40000,1,Bachelors,Skilled Manual,Y
28651,MRS.,LAUREN,BROWN,1970-02-10,M,F,40000,1,Bachelors,Skilled Manual,Y
28652,MRS.,MARIAH,MURPHY,1970-06-23,M,F,40000,1,Bachelors,Skilled Manual,Y
28653,MRS.,GRACE,WILLIAMS,1970-09-09,M,F,40000,1,Bachelors,Skilled Manual,Y
28654,MR.,MIGUEL,NELSON,1970-07-08,M,M,60000,1,Graduate Degree,Professional,Y
28655,MR.,DEVIN,SMITH,1969-12-02,M,M,60000,1,Bachelors,Skilled Manual,Y
28656,MR.,LUCAS,MURPHY,1969-05-22,M,M,60000,2,Bachelors,Skilled Manual,N
28657,MR.,RYAN,HAYES,1969-11-05,S,M,60000,2,Bachelors,Skilled Manual,Y
28658,MRS.,JASMINE,BAILEY,1969-05-20,S,F,60000,2,Bachelors,Skilled Manual,N
28659,MRS.,VANESSA,SIMMONS,1969-03-12,S,F,60000,1,Graduate Degree,Professional,Y
28660,MR.,JUSTIN,ANDERSON,1971-11-15,S,M,60000,1,Graduate Degree,Professional,Y
28661,MR.,DALTON,WARD,1971-04-10,S,M,60000,1,Graduate Degree,Professional,N
28662,MR.,ISAIAH,MURPHY,1971-07-21,S,M,70000,3,Graduate Degree,Professional,N
28664,MRS.,ASHLEE,SHARMA,1968-10-26,S,F,70000,2,Bachelors,Skilled Manual,Y
28665,MRS.,DONNA,ANAND,1968-03-05,M,F,70000,2,Bachelors,Skilled Manual,Y
28666,MR.,KELVIN,ZHU,1968-10-21,M,M,70000,2,Bachelors,Skilled Manual,Y
28667,MR.,DEVIN,WILLIAMS,1968-12-27,S,M,70000,2,Bachelors,Skilled Manual,N
28668,MR.,JEREMY,PARKER,1967-09-08,S,M,40000,0,Bachelors,Professional,N
28669,MR.,JORDAN,CARTER,1970-07-09,S,M,60000,1,Graduate Degree,Professional,N
28670,MRS.,JULIA,GONZALES,1970-02-27,M,F,60000,2,Graduate Degree,Professional,Y
28671,MRS.,GABRIELLE,RUSSELL,1970-05-26,M,F,70000,3,Graduate Degree,Professional,N
28672,MR.,BLAKE,JOHNSON,1970-09-27,S,M,70000,4,Graduate Degree,Professional,Y
28673,MRS.,ARIANNA,REED,1970-06-08,M,F,70000,4,Graduate Degree,Professional,N
28674,MR.,NATHAN,YANG,1970-07-17,M,M,80000,2,Graduate Degree,Professional,Y
28675,MR.,ANGEL,MITCHELL,1967-09-09,S,M,60000,2,Bachelors,Skilled Manual,Y
28676,MR.,ALEX,BAILEY,1967-10-20,S,M,60000,2,Bachelors,Skilled Manual,N
28677,MR.,DAMIEN,TANG,1966-08-13,S,M,80000,3,Bachelors,Skilled Manual,Y
28678,MR.,BEN,ADAMS,1966-05-03,S,M,80000,3,Bachelors,Skilled Manual,N
28679,MR.,JULIAN,BRYANT,1966-03-10,S,M,60000,0,Graduate Degree,Professional,N
28680,MS.,HANNAH,BROWN,1966-10-09,S,F,60000,0,Graduate Degree,Professional,N
28681,MS.,VICTORIA,JOHNSON,1966-03-18,M,F,60000,0,Graduate Degree,Professional,Y
28682,MS.,CASSIDY,PERRY,1966-11-23,M,F,60000,0,Graduate Degree,Professional,Y
28683,MRS.,MALLORY,MUNOZ,1970-10-09,S,F,10000,1,High School,Manual,N
28684,MRS.,KRISTI,SAUNDERS,1970-12-12,M,F,10000,2,High School,Manual,Y
28685,MR.,MARSHALL,ZHU,1970-03-16,M,M,10000,2,High School,Manual,Y
28686,MRS.,SHEENA,JAI,1970-03-23,S,F,10000,2,High School,Manual,Y
28687,MR.,JAVIER,GUTIERREZ,1970-11-20,S,M,10000,2,High School,Manual,N
28688,MS.,MARGARET,YE,1970-09-08,S,F,30000,0,Bachelors,Clerical,N
28689,MR.,KELVIN,ZHANG,1969-05-27,S,M,10000,2,High School,Manual,Y
28690,MR.,CORY,CHANDRA,1970-04-09,S,M,30000,0,Bachelors,Clerical,Y
28691,MR.,ALEJANDRO,ANDERSEN,1970-07-12,S,M,30000,0,Bachelors,Clerical,N
28692,MS.,KRISTI,ROWE,1970-11-25,S,F,30000,0,Bachelors,Clerical,N
28693,MS.,TAMARA,CHANDE,1970-04-08,S,F,30000,0,Bachelors,Clerical,N
28694,MR.,LARRY,SUAREZ,1970-07-17,M,M,30000,0,Bachelors,Clerical,Y
28695,MR.,MARIO,RAJI,1970-08-25,M,M,40000,0,Graduate Degree,Clerical,Y
28696,MS.,ROBIN,NAVARRO,1970-09-05,S,F,40000,0,Graduate Degree,Clerical,Y
28697,MS.,RAQUEL,GUTIERREZ,1970-04-20,M,F,40000,0,Graduate Degree,Clerical,N
28698,MS.,KRISTINA,MADAN,1969-04-22,S,F,20000,0,Partial College,Manual,Y
28699,MRS.,LEAH,LU,1969-09-14,S,F,30000,1,Bachelors,Clerical,Y
28700,MS.,SUMMER,GARCIA,1969-04-22,S,F,40000,0,Graduate Degree,Clerical,N
28701,MS.,FELICIA,GILL,1969-09-28,S,F,40000,0,Graduate Degree,Clerical,N
28702,MR.,DANNY,MARTIN,1969-08-06,S,M,60000,0,Graduate Degree,Skilled Manual,N
28703,MS.,FELICIA,SUAREZ,1969-05-08,M,F,60000,0,Graduate Degree,Skilled Manual,Y
28704,MR.,ROY,RUIZ,1969-03-05,M,M,60000,0,Graduate Degree,Skilled Manual,Y
28705,MRS.,ASHLEY,POWELL,1952-02-17,S,F,10000,3,Partial College,Manual,N
28706,MR.,REGINALD,ASHE,1952-08-09,S,M,10000,3,Partial College,Manual,Y
28707,MRS.,SHARON,RAJE,1951-04-27,S,F,10000,3,Partial College,Manual,N
28708,MR.,DARRYL,SUN,1951-09-09,S,M,20000,2,Partial College,Manual,N
28709,MRS.,STEFANIE,GONZALEZ,1951-07-08,S,F,20000,2,Partial College,Manual,N
28710,MR.,TYRONE,VAZQUEZ,1953-07-18,M,M,10000,2,High School,Manual,Y
28711,MRS.,REBEKAH,TORRES,1968-11-25,M,F,30000,1,Bachelors,Clerical,Y
28712,MR.,GREGORY,GOEL,1968-12-06,S,M,30000,1,Bachelors,Clerical,N
28714,MR.,ARTURO,GAO,1966-06-21,S,M,90000,2,Bachelors,Professional,Y
28715,MRS.,MARIA,FOSTER,1965-09-19,S,F,60000,2,Bachelors,Professional,Y
28716,MR.,DARREN,GARCIA,1965-07-09,S,M,60000,3,Bachelors,Professional,Y
28717,MR.,CALVIN,ANAND,1965-07-21,M,M,60000,3,Bachelors,Professional,Y
28718,MRS.,CASSANDRA,RAMAN,1965-03-26,M,F,60000,3,Bachelors,Professional,N
28719,MR.,NEIL,VAZQUEZ,1968-04-18,S,M,70000,0,Bachelors,Professional,N
28720,MS.,CANDICE,LIU,1965-05-28,S,F,70000,0,Bachelors,Professional,Y
28721,MRS.,JACLYN,LIN,1964-09-03,M,F,60000,3,Bachelors,Professional,N
28722,MS.,CARMEN,STONE,1973-11-22,S,F,20000,0,Partial High School,Manual,N
28723,MR.,RYAN,YANG,1973-10-23,S,M,30000,0,Partial College,Clerical,N
28724,MR.,MARVIN,NAVARRO,1974-10-07,S,M,30000,0,Partial College,Clerical,N
28725,MR.,EDWARD,JENKINS,1974-10-10,S,M,30000,0,Partial College,Clerical,Y
28726,MS.,KELLI,LIANG,1980-06-16,S,F,20000,0,Partial High School,Manual,N
28727,MR.,BRETT,MADAN,1980-11-01,S,M,20000,0,Partial High School,Manual,N
28728,MR.,DYLAN,LONG,1980-02-12,S,M,20000,0,Partial High School,Manual,N
28729,MS.,HEATHER,SUN,1980-08-16,S,F,20000,0,Partial High School,Manual,Y
28730,MS.,NICOLE,ROBINSON,1979-10-20,S,F,30000,0,Partial College,Clerical,N
28731,MR.,JERMAINE,SUBRAM,1974-03-16,S,M,30000,0,High School,Manual,N
28732,MRS.,BIANCA,YANG,1974-03-20,M,F,40000,1,Bachelors,Skilled Manual,Y
28733,MRS.,DIANA,RAMOS,1974-10-01,M,F,40000,1,Bachelors,Skilled Manual,Y
28734,MRS.,BRIANA,MORENO,1974-05-15,M,F,40000,1,Bachelors,Skilled Manual,Y
28735,MS.,KIMBERLY,MORGAN,1973-10-06,S,F,30000,0,High School,Manual,N
28736,MS.,PAULA,NAVARRO,1973-04-23,S,F,30000,0,High School,Manual,N
28737,MR.,EUGENE,LIN,1972-03-22,S,M,10000,0,Partial High School,Manual,N
28738,MS.,LORI,ROMERO,1972-03-23,M,F,20000,0,Partial High School,Manual,Y
28739,MS.,MYA,PERRY,1973-03-22,S,F,30000,0,High School,Manual,N
28740,MRS.,ALISHA,ALAN,1973-04-05,M,F,40000,1,Bachelors,Skilled Manual,Y
28741,MR.,BRUCE,DOMINGUEZ,1973-10-21,M,M,40000,1,Bachelors,Skilled Manual,Y
28742,MR.,ERICK,VANCE,1973-02-26,M,M,40000,1,Bachelors,Skilled Manual,Y
28743,MRS.,KELLY,WOOD,1915-05-18,S,F,20000,2,Partial High School,Manual,N
28744,MS.,JENNY,XU,1972-07-05,S,F,30000,0,High School,Manual,N
28745,MR.,GEOFFREY,RANA,1971-08-25,S,M,10000,0,Partial High School,Manual,N
28746,MR.,JUAN,RUIZ,1971-11-06,M,M,10000,0,Partial High School,Manual,Y
28747,MR.,ARTHUR,GONZALEZ,1971-05-28,M,M,10000,0,Partial High School,Manual,N
28748,MS.,KELLY,WASHINGTON,1971-10-05,S,F,10000,0,Partial High School,Manual,N
28749,MR.,FRANKLIN,ZHOU,1972-10-08,S,M,30000,0,High School,Manual,N
28750,MR.,ANDY,ROMERO,1972-12-22,M,M,40000,1,Bachelors,Skilled Manual,Y
28751,MR.,JOE,BELSON,1972-05-28,M,M,40000,1,Bachelors,Skilled Manual,Y
28752,MR.,ANDRE,SUBRAM,1972-11-17,S,M,40000,1,Partial College,Clerical,N
28753,MS.,KRISTINE,CARLSON,1971-07-09,S,F,20000,0,Partial High School,Manual,N
28754,MR.,CHAD,NARA,1971-04-25,S,M,20000,0,Partial High School,Manual,Y
28755,MR.,RAYMOND,GONZALEZ,1971-05-25,S,M,30000,0,High School,Manual,Y
28756,MRS.,STACEY,HEE,1970-06-01,S,F,40000,2,Partial College,Clerical,Y
28757,MR.,RONALD,RODRIGUEZ,1971-09-20,M,M,40000,2,Partial College,Clerical,Y
28758,MR.,TROY,RODRIGUEZ,1971-08-08,M,M,40000,2,Partial College,Clerical,Y
28759,MRS.,MELISSA,RIVERA,1971-04-03,S,F,40000,2,Partial College,Clerical,Y
28760,MR.,LUCAS,HALL,1975-11-20,M,M,40000,3,Partial College,Clerical,Y
28761,MR.,ROBERT,CAMPBELL,1975-10-19,S,M,40000,3,Partial College,Clerical,N
28762,MR.,AARON,HENDERSON,1974-11-12,M,M,40000,3,Partial College,Clerical,Y
28763,MRS.,MOHAMED,PAL,1974-07-23,S,F,40000,3,Partial College,Clerical,Y
28764,MR.,FRANK,RUBIO,1974-02-10,S,M,40000,3,Partial College,Clerical,N
28765,MS.,ABIGAIL,GONZALES,1974-02-25,M,F,50000,0,Graduate Degree,Skilled Manual,Y
28766,MR.,JOE,ALONSO,1975-02-03,S,M,40000,3,Partial College,Clerical,Y
28767,MR.,GILBERT,HU,1975-08-27,M,M,40000,3,Partial College,Clerical,Y
28768,MR.,EMMANUEL,RODRIGUEZ,1966-07-04,S,M,80000,0,Graduate Degree,Skilled Manual,N
28769,MS.,BRIANNA,FOSTER,1966-09-07,S,F,80000,0,Graduate Degree,Skilled Manual,Y
28770,MR.,SEBASTIAN,JAMES,1966-07-02,M,M,80000,0,Graduate Degree,Skilled Manual,Y
28771,MRS.,KATHERINE,RUSSELL,1954-08-08,S,F,20000,3,Partial High School,Manual,N
28772,MR.,ERIC,HUGHES,1954-04-27,M,M,30000,1,High School,Clerical,Y
28773,MR.,GERALD,MALHOTRA,1954-09-27,S,M,30000,1,High School,Clerical,N
28774,MRS.,LATASHA,ROWE,1954-05-21,M,F,30000,1,High School,Clerical,Y
28775,MRS.,MORGAN,ANDERSON,1954-05-26,M,F,40000,1,Partial College,Clerical,Y
28776,MRS.,ABIGAIL,MORRIS,1955-10-11,S,F,20000,3,Partial High School,Clerical,Y
28777,MRS.,BRITTANY,WOOD,1955-06-17,S,F,20000,3,Partial High School,Clerical,Y
